asset,AdrActCnt,date,post_nov_2022
usdt_trx,535134,2022-01-17,0
usdc_eth,26372,2022-01-18,0
usdt_eth,54395,2022-01-18,0
usdt_trx,527776,2022-01-18,0
dai,4230,2022-01-18,0
dai,4297,2022-01-19,0
usdc_eth,25595,2022-01-19,0
usdt_trx,477825,2022-01-19,0
usdt_eth,53455,2022-01-19,0
dai,3867,2022-01-20,0
usdt_trx,484784,2022-01-20,0
usdc_eth,26761,2022-01-20,0
usdt_eth,51109,2022-01-20,0
dai,5652,2022-01-21,0
usdc_eth,34621,2022-01-21,0
usdt_trx,518859,2022-01-21,0
usdt_eth,62544,2022-01-21,0
usdc_eth,44164,2022-01-22,0
dai,6868,2022-01-22,0
usdt_trx,530067,2022-01-22,0
usdt_eth,66614,2022-01-22,0
usdt_eth,49113,2022-01-23,0
usdt_trx,423733,2022-01-23,0
usdc_eth,32827,2022-01-23,0
dai,4174,2022-01-23,0
usdt_eth,57469,2022-01-24,0
usdt_trx,522008,2022-01-24,0
usdc_eth,37142,2022-01-24,0
dai,5511,2022-01-24,0
dai,4248,2022-01-25,0
usdt_trx,600794,2022-01-25,0
usdt_eth,54632,2022-01-25,0
usdc_eth,29488,2022-01-25,0
dai,4092,2022-01-26,0
usdc_eth,28754,2022-01-26,0
usdt_trx,619417,2022-01-26,0
usdt_eth,53449,2022-01-26,0
usdt_trx,470468,2022-01-27,0
usdt_eth,50419,2022-01-27,0
dai,3764,2022-01-27,0
usdc_eth,28593,2022-01-27,0
usdt_eth,49355,2022-01-28,0
dai,3688,2022-01-28,0
usdc_eth,26809,2022-01-28,0
usdt_trx,468794,2022-01-28,0
usdt_eth,45061,2022-01-29,0
dai,3314,2022-01-29,0
usdc_eth,22538,2022-01-29,0
usdt_trx,424632,2022-01-29,0
usdc_eth,21477,2022-01-30,0
usdt_eth,39674,2022-01-30,0
dai,3123,2022-01-30,0
usdt_trx,400748,2022-01-30,0
usdt_eth,46476,2022-01-31,0
dai,4038,2022-01-31,0
usdt_trx,456848,2022-01-31,0
usdc_eth,27896,2022-01-31,0
dai,3797,2022-02-01,0
usdt_eth,48557,2022-02-01,0
usdc_eth,27928,2022-02-01,0
usdt_trx,411489,2022-02-01,0
dai,3625,2022-02-02,0
usdt_eth,45081,2022-02-02,0
usdc_eth,24389,2022-02-02,0
usdt_trx,413428,2022-02-02,0
dai,4063,2022-02-03,0
usdt_eth,46202,2022-02-03,0
usdc_eth,25255,2022-02-03,0
usdt_trx,407925,2022-02-03,0
usdt_eth,47846,2022-02-04,0
usdt_trx,440458,2022-02-04,0
dai,4544,2022-02-04,0
usdc_eth,26324,2022-02-04,0
dai,4970,2022-02-05,0
usdt_trx,453267,2022-02-05,0
usdc_eth,24456,2022-02-05,0
usdt_eth,48465,2022-02-05,0
usdc_eth,20035,2022-02-06,0
dai,3797,2022-02-06,0
usdt_trx,444618,2022-02-06,0
usdt_eth,37878,2022-02-06,0
dai,4042,2022-02-07,0
usdt_trx,528906,2022-02-07,0
usdt_eth,52019,2022-02-07,0
usdc_eth,27123,2022-02-07,0
usdc_eth,26535,2022-02-08,0
usdt_trx,527489,2022-02-08,0
usdt_eth,51752,2022-02-08,0
dai,4059,2022-02-08,0
dai,4014,2022-02-09,0
usdc_eth,26775,2022-02-09,0
usdt_trx,565144,2022-02-09,0
usdt_eth,53255,2022-02-09,0
usdc_eth,26362,2022-02-10,0
dai,3556,2022-02-10,0
usdt_eth,59197,2022-02-10,0
usdt_trx,518708,2022-02-10,0
usdc_eth,27870,2022-02-11,0
dai,5414,2022-02-11,0
usdt_eth,59179,2022-02-11,0
usdt_trx,522024,2022-02-11,0
usdc_eth,21806,2022-02-12,0
usdt_eth,42743,2022-02-12,0
dai,4116,2022-02-12,0
usdt_trx,463332,2022-02-12,0
usdt_trx,445427,2022-02-13,0
usdc_eth,20675,2022-02-13,0
dai,3525,2022-02-13,0
usdt_eth,41910,2022-02-13,0
usdt_trx,508563,2022-02-14,0
dai,3736,2022-02-14,0
usdt_eth,52238,2022-02-14,0
usdc_eth,25554,2022-02-14,0
usdt_eth,52916,2022-02-15,0
dai,3704,2022-02-15,0
usdt_trx,555162,2022-02-15,0
usdc_eth,26743,2022-02-15,0
usdt_eth,46687,2022-02-16,0
usdt_trx,525763,2022-02-16,0
usdc_eth,24845,2022-02-16,0
dai,3305,2022-02-16,0
usdt_eth,48782,2022-02-17,0
dai,3661,2022-02-17,0
usdt_trx,533853,2022-02-17,0
usdc_eth,26025,2022-02-17,0
usdc_eth,24423,2022-02-18,0
usdt_trx,508447,2022-02-18,0
dai,3503,2022-02-18,0
usdt_eth,46967,2022-02-18,0
usdc_eth,21387,2022-02-19,0
usdt_eth,43409,2022-02-19,0
usdt_trx,486267,2022-02-19,0
dai,3341,2022-02-19,0
dai,3864,2022-02-20,0
usdc_eth,22867,2022-02-20,0
usdt_eth,40743,2022-02-20,0
usdt_trx,479020,2022-02-20,0
usdt_trx,518039,2022-02-21,0
usdc_eth,24879,2022-02-21,0
dai,3587,2022-02-21,0
usdt_eth,46761,2022-02-21,0
usdt_trx,564868,2022-02-22,0
dai,3808,2022-02-22,0
usdc_eth,27506,2022-02-22,0
usdt_eth,49111,2022-02-22,0
dai,3570,2022-02-23,0
usdc_eth,27901,2022-02-23,0
usdt_eth,49901,2022-02-23,0
usdt_trx,500006,2022-02-23,0
usdt_eth,61622,2022-02-24,0
dai,5378,2022-02-24,0
usdt_trx,586181,2022-02-24,0
usdc_eth,38935,2022-02-24,0
usdt_trx,532897,2022-02-25,0
usdt_eth,50266,2022-02-25,0
dai,4279,2022-02-25,0
usdc_eth,28169,2022-02-25,0
dai,3612,2022-02-26,0
usdt_eth,42105,2022-02-26,0
usdt_trx,460758,2022-02-26,0
usdc_eth,23546,2022-02-26,0
dai,3800,2022-02-27,0
usdt_trx,452985,2022-02-27,0
usdc_eth,21853,2022-02-27,0
usdt_eth,41683,2022-02-27,0
usdt_trx,552009,2022-02-28,0
usdc_eth,30154,2022-02-28,0
dai,4077,2022-02-28,0
usdt_eth,57668,2022-02-28,0
usdt_trx,533547,2022-03-01,0
usdt_eth,60086,2022-03-01,0
dai,4519,2022-03-01,0
usdc_eth,32343,2022-03-01,0
dai,4336,2022-03-02,0
usdt_eth,52538,2022-03-02,0
usdc_eth,29426,2022-03-02,0
usdt_trx,526941,2022-03-02,0
usdt_eth,53153,2022-03-03,0
usdt_trx,519623,2022-03-03,0
dai,4125,2022-03-03,0
usdc_eth,28649,2022-03-03,0
dai,4680,2022-03-04,0
usdt_trx,501244,2022-03-04,0
usdc_eth,28844,2022-03-04,0
usdt_eth,55564,2022-03-04,0
dai,4346,2022-03-05,0
usdt_eth,43979,2022-03-05,0
usdt_trx,495154,2022-03-05,0
usdc_eth,22580,2022-03-05,0
dai,4394,2022-03-06,0
usdc_eth,25934,2022-03-06,0
usdt_trx,496620,2022-03-06,0
usdt_eth,47123,2022-03-06,0
usdt_eth,63513,2022-03-07,0
usdc_eth,32516,2022-03-07,0
dai,5912,2022-03-07,0
usdt_trx,537199,2022-03-07,0
dai,6133,2022-03-08,0
usdt_trx,548548,2022-03-08,0
usdc_eth,27660,2022-03-08,0
usdt_eth,69464,2022-03-08,0
usdt_trx,519096,2022-03-09,0
dai,5960,2022-03-09,0
usdt_eth,60400,2022-03-09,0
usdc_eth,31305,2022-03-09,0
usdc_eth,26542,2022-03-10,0
usdt_eth,59089,2022-03-10,0
usdt_trx,476001,2022-03-10,0
dai,5368,2022-03-10,0
usdt_eth,53611,2022-03-11,0
usdt_trx,452466,2022-03-11,0
dai,4710,2022-03-11,0
usdc_eth,27639,2022-03-11,0
usdt_eth,47766,2022-03-12,0
dai,5018,2022-03-12,0
usdc_eth,24466,2022-03-12,0
usdt_trx,418131,2022-03-12,0
dai,4155,2022-03-13,0
usdc_eth,20107,2022-03-13,0
usdt_trx,414127,2022-03-13,0
usdt_eth,44332,2022-03-13,0
usdc_eth,28043,2022-03-14,0
usdt_trx,512434,2022-03-14,0
dai,4841,2022-03-14,0
usdt_eth,59687,2022-03-14,0
usdt_trx,478535,2022-03-15,0
usdt_eth,59228,2022-03-15,0
usdc_eth,29515,2022-03-15,0
dai,4669,2022-03-15,0
usdc_eth,29016,2022-03-16,0
dai,4368,2022-03-16,0
usdt_trx,484483,2022-03-16,0
usdt_eth,83052,2022-03-16,0
dai,4083,2022-03-17,0
usdt_eth,59340,2022-03-17,0
usdt_trx,488478,2022-03-17,0
usdc_eth,28469,2022-03-17,0
dai,4254,2022-03-18,0
usdc_eth,34717,2022-03-18,0
usdt_eth,53142,2022-03-18,0
usdt_trx,485632,2022-03-18,0
dai,4171,2022-03-19,0
usdt_eth,74124,2022-03-19,0
usdt_trx,445191,2022-03-19,0
usdc_eth,25135,2022-03-19,0
usdc_eth,22668,2022-03-20,0
usdt_trx,438810,2022-03-20,0
usdt_eth,48686,2022-03-20,0
dai,4111,2022-03-20,0
usdc_eth,26442,2022-03-21,0
dai,4322,2022-03-21,0
usdt_trx,493815,2022-03-21,0
usdt_eth,55730,2022-03-21,0
dai,4884,2022-03-22,0
usdc_eth,30305,2022-03-22,0
usdt_trx,493252,2022-03-22,0
usdt_eth,60731,2022-03-22,0
dai,4404,2022-03-23,0
usdt_trx,483281,2022-03-23,0
usdc_eth,27678,2022-03-23,0
usdt_eth,61515,2022-03-23,0
usdc_eth,28800,2022-03-24,0
dai,4464,2022-03-24,0
usdt_trx,528466,2022-03-24,0
usdt_eth,56684,2022-03-24,0
dai,4242,2022-03-25,0
usdt_trx,523288,2022-03-25,0
usdt_eth,57590,2022-03-25,0
usdc_eth,28478,2022-03-25,0
usdt_trx,453802,2022-03-26,0
usdt_eth,43740,2022-03-26,0
usdc_eth,24822,2022-03-26,0
dai,3395,2022-03-26,0
usdt_eth,54326,2022-03-27,0
usdt_trx,446705,2022-03-27,0
usdc_eth,23167,2022-03-27,0
dai,3932,2022-03-27,0
usdc_eth,31789,2022-03-28,0
usdt_trx,555099,2022-03-28,0
dai,5188,2022-03-28,0
usdt_eth,66180,2022-03-28,0
usdc_eth,47068,2022-03-29,0
dai,5090,2022-03-29,0
usdt_trx,567220,2022-03-29,0
usdt_eth,66049,2022-03-29,0
usdt_eth,68116,2022-03-30,0
dai,4799,2022-03-30,0
usdt_trx,581946,2022-03-30,0
usdc_eth,31317,2022-03-30,0
usdt_eth,69404,2022-03-31,0
usdt_trx,599596,2022-03-31,0
dai,4652,2022-03-31,0
usdc_eth,30522,2022-03-31,0
usdt_eth,64271,2022-04-01,0
dai,4714,2022-04-01,0
usdc_eth,31207,2022-04-01,0
usdt_trx,569550,2022-04-01,0
usdt_trx,506566,2022-04-02,0
usdt_eth,51031,2022-04-02,0
dai,4131,2022-04-02,0
usdc_eth,25953,2022-04-02,0
usdt_trx,487015,2022-04-03,0
dai,3553,2022-04-03,0
usdt_eth,46234,2022-04-03,0
usdc_eth,21796,2022-04-03,0
usdc_eth,28295,2022-04-04,0
usdt_trx,577161,2022-04-04,0
usdt_eth,56766,2022-04-04,0
dai,4131,2022-04-04,0
usdc_eth,26215,2022-04-05,0
usdt_eth,53990,2022-04-05,0
dai,3835,2022-04-05,0
usdt_trx,581466,2022-04-05,0
dai,4451,2022-04-06,0
usdc_eth,28574,2022-04-06,0
usdt_trx,584099,2022-04-06,0
usdt_eth,59342,2022-04-06,0
usdt_eth,57017,2022-04-07,0
dai,3810,2022-04-07,0
usdc_eth,27631,2022-04-07,0
usdt_trx,549577,2022-04-07,0
dai,3728,2022-04-08,0
usdc_eth,25448,2022-04-08,0
usdt_trx,543792,2022-04-08,0
usdt_eth,56516,2022-04-08,0
dai,3454,2022-04-09,0
usdc_eth,21406,2022-04-09,0
usdt_eth,46829,2022-04-09,0
usdt_trx,517337,2022-04-09,0
usdt_eth,41516,2022-04-10,0
dai,3486,2022-04-10,0
usdc_eth,20429,2022-04-10,0
usdt_trx,494631,2022-04-10,0
dai,4386,2022-04-11,0
usdc_eth,31039,2022-04-11,0
usdt_trx,598176,2022-04-11,0
usdt_eth,60024,2022-04-11,0
dai,4110,2022-04-12,0
usdt_eth,57633,2022-04-12,0
usdt_trx,558762,2022-04-12,0
usdc_eth,30430,2022-04-12,0
dai,3820,2022-04-13,0
usdt_trx,550451,2022-04-13,0
usdt_eth,50492,2022-04-13,0
usdc_eth,24742,2022-04-13,0
usdt_trx,532228,2022-04-14,0
usdt_eth,49472,2022-04-14,0
usdc_eth,24337,2022-04-14,0
dai,3874,2022-04-14,0
usdt_trx,600737,2022-04-15,0
dai,3564,2022-04-15,0
usdc_eth,24181,2022-04-15,0
usdt_eth,51833,2022-04-15,0
dai,3563,2022-04-16,0
usdt_trx,498442,2022-04-16,0
usdc_eth,19713,2022-04-16,0
usdt_eth,42542,2022-04-16,0
usdc_eth,18468,2022-04-17,0
usdt_trx,471348,2022-04-17,0
usdt_eth,37990,2022-04-17,0
dai,3679,2022-04-17,0
usdt_trx,570806,2022-04-18,0
usdc_eth,26391,2022-04-18,0
usdt_eth,52543,2022-04-18,0
dai,5007,2022-04-18,0
dai,4092,2022-04-19,0
usdt_eth,53333,2022-04-19,0
usdc_eth,26161,2022-04-19,0
usdt_trx,638458,2022-04-19,0
dai,3643,2022-04-20,0
usdt_eth,50359,2022-04-20,0
usdt_trx,767934,2022-04-20,0
usdc_eth,23593,2022-04-20,0
dai,3764,2022-04-21,0
usdt_eth,51370,2022-04-21,0
usdc_eth,23866,2022-04-21,0
usdt_trx,640862,2022-04-21,0
usdt_trx,618037,2022-04-22,0
dai,3734,2022-04-22,0
usdt_eth,51553,2022-04-22,0
usdc_eth,23306,2022-04-22,0
usdc_eth,19293,2022-04-23,0
usdt_trx,513181,2022-04-23,0
usdt_eth,39916,2022-04-23,0
dai,3327,2022-04-23,0
usdc_eth,18074,2022-04-24,0
usdt_trx,500250,2022-04-24,0
dai,3143,2022-04-24,0
usdt_eth,38981,2022-04-24,0
usdt_trx,627451,2022-04-25,0
usdt_eth,54008,2022-04-25,0
dai,4053,2022-04-25,0
usdc_eth,26605,2022-04-25,0
usdt_trx,612748,2022-04-26,0
dai,3976,2022-04-26,0
usdc_eth,26061,2022-04-26,0
usdt_eth,56126,2022-04-26,0
usdt_eth,52670,2022-04-27,0
usdc_eth,25427,2022-04-27,0
dai,4015,2022-04-27,0
usdt_trx,612220,2022-04-27,0
dai,3525,2022-04-28,0
usdt_eth,54688,2022-04-28,0
usdt_trx,616662,2022-04-28,0
usdc_eth,26254,2022-04-28,0
usdt_eth,58834,2022-04-29,0
dai,3878,2022-04-29,0
usdt_trx,643778,2022-04-29,0
usdc_eth,28772,2022-04-29,0
dai,3545,2022-04-30,0
usdt_eth,50877,2022-04-30,0
usdt_trx,590637,2022-04-30,0
usdc_eth,25521,2022-04-30,0
dai,3457,2022-05-01,0
usdc_eth,21695,2022-05-01,0
usdt_trx,566091,2022-05-01,0
usdt_eth,42847,2022-05-01,0
usdc_eth,29354,2022-05-02,0
usdt_trx,589659,2022-05-02,0
usdt_eth,50636,2022-05-02,0
dai,3526,2022-05-02,0
usdc_eth,27229,2022-05-03,0
usdt_trx,575845,2022-05-03,0
usdt_eth,50505,2022-05-03,0
dai,3439,2022-05-03,0
usdc_eth,28398,2022-05-04,0
usdt_eth,54220,2022-05-04,0
usdt_trx,606198,2022-05-04,0
dai,3911,2022-05-04,0
dai,3967,2022-05-05,0
usdt_eth,57161,2022-05-05,0
usdc_eth,56837,2022-05-05,0
usdt_trx,694211,2022-05-05,0
dai,4091,2022-05-06,0
usdc_eth,30750,2022-05-06,0
usdt_eth,56169,2022-05-06,0
usdt_trx,663017,2022-05-06,0
usdt_eth,49382,2022-05-07,0
usdt_trx,661546,2022-05-07,0
dai,3707,2022-05-07,0
usdc_eth,24991,2022-05-07,0
usdc_eth,36506,2022-05-08,0
usdt_eth,49940,2022-05-08,0
dai,4595,2022-05-08,0
usdt_trx,567391,2022-05-08,0
usdt_trx,773104,2022-05-09,0
usdt_eth,70604,2022-05-09,0
dai,6509,2022-05-09,0
usdc_eth,42826,2022-05-09,0
usdt_trx,736517,2022-05-10,0
usdc_eth,41053,2022-05-10,0
dai,5820,2022-05-10,0
usdt_eth,79418,2022-05-10,0
dai,7493,2022-05-11,0
usdt_trx,840564,2022-05-11,0
usdc_eth,49945,2022-05-11,0
usdt_eth,84544,2022-05-11,0
dai,9973,2022-05-12,0
usdt_trx,889789,2022-05-12,0
usdc_eth,65518,2022-05-12,0
usdt_eth,111053,2022-05-12,0
dai,6478,2022-05-13,0
usdt_eth,90469,2022-05-13,0
usdt_trx,792650,2022-05-13,0
usdc_eth,49137,2022-05-13,0
usdc_eth,36217,2022-05-14,0
usdt_eth,72917,2022-05-14,0
usdt_trx,724938,2022-05-14,0
dai,4962,2022-05-14,0
usdc_eth,32778,2022-05-15,0
usdt_eth,56983,2022-05-15,0
usdt_trx,647695,2022-05-15,0
dai,5176,2022-05-15,0
usdt_eth,66034,2022-05-16,0
usdt_trx,612406,2022-05-16,0
dai,5257,2022-05-16,0
usdc_eth,36852,2022-05-16,0
usdt_eth,70677,2022-05-17,0
usdc_eth,32680,2022-05-17,0
dai,4165,2022-05-17,0
usdt_trx,588010,2022-05-17,0
dai,4503,2022-05-18,0
usdt_trx,569304,2022-05-18,0
usdc_eth,37575,2022-05-18,0
usdt_eth,71481,2022-05-18,0
usdt_trx,560746,2022-05-19,0
usdc_eth,32026,2022-05-19,0
dai,4561,2022-05-19,0
usdt_eth,53950,2022-05-19,0
usdc_eth,30077,2022-05-20,0
usdt_eth,52829,2022-05-20,0
usdt_trx,558509,2022-05-20,0
dai,4206,2022-05-20,0
usdt_eth,42340,2022-05-21,0
dai,3368,2022-05-21,0
usdc_eth,22635,2022-05-21,0
usdt_trx,491124,2022-05-21,0
usdc_eth,24167,2022-05-22,0
dai,3344,2022-05-22,0
usdt_trx,471824,2022-05-22,0
usdt_eth,39175,2022-05-22,0
usdt_eth,52884,2022-05-23,0
usdt_trx,588466,2022-05-23,0
dai,3901,2022-05-23,0
usdc_eth,31229,2022-05-23,0
usdt_eth,53340,2022-05-24,0
dai,3606,2022-05-24,0
usdc_eth,28772,2022-05-24,0
usdt_trx,581571,2022-05-24,0
usdt_trx,563666,2022-05-25,0
usdc_eth,26582,2022-05-25,0
dai,3406,2022-05-25,0
usdt_eth,57437,2022-05-25,0
usdt_eth,54045,2022-05-26,0
dai,3942,2022-05-26,0
usdc_eth,28907,2022-05-26,0
usdt_trx,591392,2022-05-26,0
usdt_eth,50115,2022-05-27,0
usdc_eth,31166,2022-05-27,0
usdt_trx,593044,2022-05-27,0
dai,3889,2022-05-27,0
usdt_eth,45840,2022-05-28,0
usdc_eth,24674,2022-05-28,0
usdt_trx,517621,2022-05-28,0
dai,3631,2022-05-28,0
dai,3336,2022-05-29,0
usdc_eth,22156,2022-05-29,0
usdt_eth,40389,2022-05-29,0
usdt_trx,510774,2022-05-29,0
usdc_eth,28918,2022-05-30,0
usdt_trx,644483,2022-05-30,0
dai,5510,2022-05-30,0
usdt_eth,50215,2022-05-30,0
usdt_eth,52230,2022-05-31,0
usdc_eth,32331,2022-05-31,0
usdt_trx,644848,2022-05-31,0
dai,4510,2022-05-31,0
usdt_eth,51899,2022-06-01,0
usdc_eth,32684,2022-06-01,0
dai,3962,2022-06-01,0
usdt_trx,612621,2022-06-01,0
usdc_eth,27958,2022-06-02,0
usdt_eth,46226,2022-06-02,0
usdt_trx,587868,2022-06-02,0
dai,3797,2022-06-02,0
dai,3520,2022-06-03,0
usdt_trx,555673,2022-06-03,0
usdt_eth,43055,2022-06-03,0
usdc_eth,26508,2022-06-03,0
usdc_eth,20135,2022-06-04,0
usdt_trx,471586,2022-06-04,0
usdt_eth,34968,2022-06-04,0
dai,3083,2022-06-04,0
usdt_trx,460408,2022-06-05,0
usdt_eth,33475,2022-06-05,0
usdc_eth,19565,2022-06-05,0
dai,2920,2022-06-05,0
usdt_eth,46518,2022-06-06,0
usdt_trx,602335,2022-06-06,0
dai,3438,2022-06-06,0
usdc_eth,27521,2022-06-06,0
usdt_trx,591943,2022-06-07,0
dai,3377,2022-06-07,0
usdt_eth,46681,2022-06-07,0
usdc_eth,29331,2022-06-07,0
usdt_eth,42820,2022-06-08,0
dai,3036,2022-06-08,0
usdc_eth,23380,2022-06-08,0
usdt_trx,579212,2022-06-08,0
dai,3348,2022-06-09,0
usdt_trx,573589,2022-06-09,0
usdt_eth,43750,2022-06-09,0
usdc_eth,24822,2022-06-09,0
usdt_eth,59437,2022-06-10,0
usdt_trx,585440,2022-06-10,0
usdc_eth,33169,2022-06-10,0
dai,4106,2022-06-10,0
dai,5360,2022-06-11,0
usdt_eth,45387,2022-06-11,0
usdt_trx,530654,2022-06-11,0
usdc_eth,30156,2022-06-11,0
usdt_trx,521890,2022-06-12,0
usdc_eth,30789,2022-06-12,0
dai,5395,2022-06-12,0
usdt_eth,43527,2022-06-12,0
usdt_eth,67693,2022-06-13,0
usdc_eth,57099,2022-06-13,0
dai,9250,2022-06-13,0
usdt_trx,677858,2022-06-13,0
dai,7786,2022-06-14,0
usdc_eth,45425,2022-06-14,0
usdt_trx,632998,2022-06-14,0
usdt_eth,61513,2022-06-14,0
dai,6931,2022-06-15,0
usdt_eth,68532,2022-06-15,0
usdc_eth,47030,2022-06-15,0
usdt_trx,649134,2022-06-15,0
usdt_trx,584633,2022-06-16,0
usdt_eth,54069,2022-06-16,0
usdc_eth,38166,2022-06-16,0
dai,5274,2022-06-16,0
usdt_eth,60131,2022-06-17,0
usdt_trx,562113,2022-06-17,0
dai,5033,2022-06-17,0
usdc_eth,44399,2022-06-17,0
usdc_eth,44421,2022-06-18,0
usdt_eth,62282,2022-06-18,0
usdt_trx,528340,2022-06-18,0
dai,7493,2022-06-18,0
usdc_eth,34357,2022-06-19,0
dai,5785,2022-06-19,0
usdt_eth,48746,2022-06-19,0
usdt_trx,516688,2022-06-19,0
usdt_eth,52093,2022-06-20,0
usdt_trx,595096,2022-06-20,0
dai,9108,2022-06-20,0
usdc_eth,32636,2022-06-20,0
usdt_eth,50981,2022-06-21,0
usdt_trx,594373,2022-06-21,0
dai,4227,2022-06-21,0
usdc_eth,32577,2022-06-21,0
usdt_trx,575830,2022-06-22,0
dai,4629,2022-06-22,0
usdt_eth,56468,2022-06-22,0
usdc_eth,30124,2022-06-22,0
usdc_eth,29919,2022-06-23,0
usdt_trx,566788,2022-06-23,0
dai,4860,2022-06-23,0
usdt_eth,48409,2022-06-23,0
usdc_eth,30379,2022-06-24,0
dai,3762,2022-06-24,0
usdt_trx,591543,2022-06-24,0
usdt_eth,49489,2022-06-24,0
usdc_eth,23264,2022-06-25,0
dai,2909,2022-06-25,0
usdt_trx,557093,2022-06-25,0
usdt_eth,37165,2022-06-25,0
usdc_eth,20950,2022-06-26,0
dai,2899,2022-06-26,0
usdt_eth,32943,2022-06-26,0
usdt_trx,497011,2022-06-26,0
usdc_eth,31358,2022-06-27,0
dai,3393,2022-06-27,0
usdt_eth,49631,2022-06-27,0
usdt_trx,571548,2022-06-27,0
usdt_eth,50556,2022-06-28,0
usdt_trx,689463,2022-06-28,0
dai,3602,2022-06-28,0
usdc_eth,33794,2022-06-28,0
usdc_eth,31367,2022-06-29,0
dai,6090,2022-06-29,0
usdt_trx,535690,2022-06-29,0
usdt_eth,49300,2022-06-29,0
usdt_trx,553722,2022-06-30,0
usdt_eth,51762,2022-06-30,0
dai,3903,2022-06-30,0
usdc_eth,34935,2022-06-30,0
dai,4612,2022-07-01,0
usdc_eth,41823,2022-07-01,0
usdt_trx,556374,2022-07-01,0
usdt_eth,63882,2022-07-01,0
usdc_eth,31639,2022-07-02,0
dai,3939,2022-07-02,0
usdt_trx,515711,2022-07-02,0
usdt_eth,47518,2022-07-02,0
usdc_eth,25209,2022-07-03,0
dai,3482,2022-07-03,0
usdt_eth,41118,2022-07-03,0
usdt_trx,451157,2022-07-03,0
dai,4119,2022-07-04,0
usdt_eth,58174,2022-07-04,0
usdc_eth,32481,2022-07-04,0
usdt_trx,568556,2022-07-04,0
usdt_eth,64045,2022-07-05,0
dai,4154,2022-07-05,0
usdc_eth,31321,2022-07-05,0
usdt_trx,564667,2022-07-05,0
usdt_eth,68716,2022-07-06,0
usdc_eth,31077,2022-07-06,0
usdt_trx,569583,2022-07-06,0
dai,3692,2022-07-06,0
usdc_eth,30764,2022-07-07,0
usdt_trx,542372,2022-07-07,0
dai,3799,2022-07-07,0
usdt_eth,57808,2022-07-07,0
usdt_trx,515457,2022-07-08,0
usdc_eth,28944,2022-07-08,0
dai,3840,2022-07-08,0
usdt_eth,55091,2022-07-08,0
usdt_trx,468519,2022-07-09,0
usdt_eth,46499,2022-07-09,0
dai,3190,2022-07-09,0
usdc_eth,22597,2022-07-09,0
dai,3162,2022-07-10,0
usdt_eth,43049,2022-07-10,0
usdt_trx,428519,2022-07-10,0
usdc_eth,22229,2022-07-10,0
dai,3384,2022-07-11,0
usdt_eth,54188,2022-07-11,0
usdc_eth,27993,2022-07-11,0
usdt_trx,540562,2022-07-11,0
usdt_eth,53674,2022-07-12,0
usdc_eth,30383,2022-07-12,0
dai,3837,2022-07-12,0
usdt_trx,548240,2022-07-12,0
usdc_eth,28678,2022-07-13,0
usdt_eth,50222,2022-07-13,0
usdt_trx,584548,2022-07-13,0
dai,3535,2022-07-13,0
usdc_eth,27467,2022-07-14,0
usdt_eth,49781,2022-07-14,0
dai,3701,2022-07-14,0
usdt_trx,551987,2022-07-14,0
usdc_eth,28744,2022-07-15,0
usdt_eth,53020,2022-07-15,0
dai,3524,2022-07-15,0
usdt_trx,560709,2022-07-15,0
usdc_eth,25613,2022-07-16,0
dai,3355,2022-07-16,0
usdt_eth,44959,2022-07-16,0
usdt_trx,501487,2022-07-16,0
usdt_eth,36563,2022-07-17,0
usdt_trx,472824,2022-07-17,0
usdc_eth,22775,2022-07-17,0
dai,3061,2022-07-17,0
usdt_eth,52590,2022-07-18,0
usdc_eth,38615,2022-07-18,0
usdt_trx,596281,2022-07-18,0
dai,4243,2022-07-18,0
usdt_eth,54428,2022-07-19,0
dai,3859,2022-07-19,0
usdc_eth,36287,2022-07-19,0
usdt_trx,605325,2022-07-19,0
dai,4284,2022-07-20,0
usdc_eth,34676,2022-07-20,0
usdt_trx,586833,2022-07-20,0
usdt_eth,56164,2022-07-20,0
usdt_trx,591978,2022-07-21,0
usdc_eth,32122,2022-07-21,0
dai,3795,2022-07-21,0
usdt_eth,52628,2022-07-21,0
usdt_trx,587922,2022-07-22,0
usdc_eth,31916,2022-07-22,0
usdt_eth,58484,2022-07-22,0
dai,3821,2022-07-22,0
dai,3046,2022-07-23,0
usdt_eth,46655,2022-07-23,0
usdc_eth,24468,2022-07-23,0
usdt_trx,551946,2022-07-23,0
usdc_eth,24166,2022-07-24,0
usdt_trx,509052,2022-07-24,0
dai,3591,2022-07-24,0
usdt_eth,41929,2022-07-24,0
usdt_eth,56447,2022-07-25,0
dai,3872,2022-07-25,0
usdt_trx,615562,2022-07-25,0
usdc_eth,31517,2022-07-25,0
usdt_eth,95764,2022-07-26,0
usdc_eth,34544,2022-07-26,0
usdt_trx,622479,2022-07-26,0
dai,3694,2022-07-26,0
usdt_trx,598800,2022-07-27,0
dai,5062,2022-07-27,0
usdt_eth,84405,2022-07-27,0
usdc_eth,33829,2022-07-27,0
dai,4240,2022-07-28,0
usdc_eth,39360,2022-07-28,0
usdt_eth,57492,2022-07-28,0
usdt_trx,583434,2022-07-28,0
usdt_eth,58398,2022-07-29,0
usdt_trx,598263,2022-07-29,0
dai,3864,2022-07-29,0
usdc_eth,35843,2022-07-29,0
usdt_trx,531314,2022-07-30,0
dai,4850,2022-07-30,0
usdt_eth,50212,2022-07-30,0
