date,asset,transfer_volume_usd,post_nov_2022,active_addresses,active_addresses_squared
2021-10-25,USDT,66194185821,0,562930,316890184900
2021-10-26,USDT,77630649473,0,585996,343391312016
2021-10-27,USDT,124069805053,0,639363,408785045769
2021-10-28,USDT,121660107352,0,674349,454746573801
2021-10-29,USDT,87302831458,0,729093,531576602649
2021-10-30,USDT,86474453142,0,654514,428388576196
2021-10-31,USDT,91561112863,0,615467,378799628089
2021-11-01,USDT,87025283378,0,633870,401791176900
2021-11-02,USDT,149878312204,0,710410,504682368100
2021-11-03,USDT,89436836448,0,695530,483761980900
2021-11-04,USDT,87280485610,0,692395,479410836025
2021-11-05,USDT,76677676369,0,697779,486895532841
2021-11-06,USDT,65151095549,0,546730,298913692900
2021-11-07,USDT,55905241687,0,549735,302208570225
2021-11-08,USDT,82548510715,0,681922,465017614084
2021-11-09,USDT,93002275939,0,677488,458989990144
2021-11-10,USDT,113809197171,0,669363,448046825769
2021-11-11,USDT,83970826408,0,639574,409054901476
2021-11-12,USDT,82883678293,0,666148,443753157904
2021-11-13,USDT,65797472687,0,556502,309694476004
2021-11-14,USDT,54429579952,0,540947,292623656809
2021-11-15,USDT,64113625426,0,911207,830298196849
2021-11-16,USDT,98954557342,0,739139,546326461321
2021-11-17,USDT,84478860409,0,609876,371948735376
2021-11-18,USDT,95287465626,0,643588,414205513744
2021-11-19,USDT,82193745588,0,669444,448155269136
2021-11-20,USDT,72417177800,0,520704,271132655616
2021-11-21,USDT,69057268195,0,543945,295876163025
2021-11-22,USDT,79375135623,0,618262,382247900644
2021-11-23,USDT,84196469142,0,607080,368546126400
2021-11-24,USDT,84317323264,0,663102,439704262404
2021-11-25,USDT,91394294449,0,713373,508901037129
2021-11-26,USDT,106740129710,0,696061,484500915721
2021-11-27,USDT,73666340601,0,549951,302446102401
2021-11-28,USDT,73452340871,0,509411,259499566921
2021-11-29,USDT,73041134842,0,622785,387861156225
2021-11-30,USDT,87396693339,0,718078,515636014084
2021-12-01,USDT,80908197091,0,720306,518840733636
2021-12-02,USDT,77139535799,0,627823,394161719329
2021-12-03,USDT,92639344690,0,817355,668069196025
2021-12-04,USDT,138598008408,0,709354,503183097316
2021-12-05,USDT,82054153191,0,550608,303169169664
2021-12-06,USDT,93691250219,0,669196,447823286416
2021-12-07,USDT,76247192218,0,651836,424890170896
2021-12-08,USDT,69621457268,0,602574,363095425476
2021-12-09,USDT,69831553004,0,591428,349787079184
2021-12-10,USDT,68959994142,0,622244,387187595536
2021-12-11,USDT,57132834419,0,488683,238811074489
2021-12-12,USDT,46141935617,0,524901,275521059801
2021-12-13,USDT,66458705759,0,619318,383554785124
2021-12-14,USDT,72787499023,0,621616,386406451456
2021-12-15,USDT,77440719349,0,621081,385741608561
2021-12-16,USDT,60612599459,0,551505,304157765025
2021-12-17,USDT,69599166416,0,547533,299792386089
2021-12-18,USDT,55813387710,0,480727,231098448529
2021-12-19,USDT,49752180810,0,453693,205837338249
2021-12-20,USDT,66647887174,0,604423,365327162929
2021-12-21,USDT,55687834682,0,579157,335422830649
2021-12-22,USDT,57931430463,0,587121,344711068641
2021-12-23,USDT,69151777565,0,551088,303697983744
2021-12-24,USDT,60467261268,0,854171,729608097241
2021-12-25,USDT,48124514320,0,423490,179343780100
2021-12-26,USDT,50593058831,0,437336,191262776896
2021-12-27,USDT,54788742594,0,519607,269991434449
2021-12-28,USDT,74531099414,0,534426,285611149476
2021-12-29,USDT,63544101067,0,540675,292329455625
2021-12-30,USDT,54862404131,0,579296,335583855616
2021-12-31,USDT,57299598140,0,487793,237942010849
2022-01-01,USDT,43336209524,0,389668,151841150224
2022-01-02,USDT,43202922802,0,440869,194365475161
2022-01-03,USDT,54125933259,0,509241,259326396081
2022-01-04,USDT,60765931554,0,545456,297522247936
2022-01-05,USDT,77225535519,0,605077,366118175929
2022-01-06,USDT,71751236899,0,543030,294881580900
2022-01-07,USDT,82344370614,0,560810,314507856100
2022-01-08,USDT,62394894090,0,472941,223673189481
2022-01-09,USDT,49109221960,0,443531,196719747961
2022-01-10,USDT,68455690767,0,539988,291587040144
2022-01-11,USDT,59061400900,0,528959,279797623681
2022-01-12,USDT,62300703831,0,550967,303564635089
2022-01-13,USDT,63231903910,0,499445,249445308025
2022-01-14,USDT,60503324000,0,500215,250215046225
2022-01-15,USDT,41922988280,0,489408,239520190464
2022-01-16,USDT,41551382127,0,466663,217774355569
2022-01-17,USDT,51430977642,0,586946,344505606916
2022-01-18,USDT,52799723207,0,582171,338923073241
2022-01-19,USDT,50127231375,0,531280,282258438400
2022-01-20,USDT,38591713522,0,535893,287181307449
2022-01-21,USDT,86570105642,0,581403,338029448409
2022-01-22,USDT,90441827607,0,596681,356028215761
2022-01-23,USDT,57296666670,0,472846,223583339716
2022-01-24,USDT,88845381041,0,579477,335793593529
2022-01-25,USDT,58560287216,0,655426,429583241476
2022-01-26,USDT,70750980627,0,672866,452748653956
2022-01-27,USDT,53950927548,0,520887,271323266769
2022-01-28,USDT,50688257403,0,518149,268478386201
2022-01-29,USDT,39357192812,0,469693,220611514249
2022-01-30,USDT,35043713256,0,440422,193971538084
2022-01-31,USDT,45082693892,0,503324,253335048976
2022-02-01,USDT,43193864245,0,460046,211642322116
2022-02-02,USDT,44198324772,0,458509,210230503081
2022-02-03,USDT,41979444063,0,454127,206231332129
2022-02-04,USDT,59154422463,0,488304,238440796416
2022-02-05,USDT,50686325002,0,501732,251734999824
2022-02-06,USDT,40572292703,0,482496,232802390016
2022-02-07,USDT,64635714287,0,580925,337473855625
2022-02-08,USDT,72230569455,0,579241,335520136081
2022-02-09,USDT,53386706331,0,618399,382417323201
2022-02-10,USDT,77334791717,0,577905,333974189025
2022-02-11,USDT,66753002645,0,581203,337796927209
2022-02-12,USDT,49138854287,0,506075,256111905625
2022-02-13,USDT,41277090178,0,487337,237497351569
2022-02-14,USDT,48318327792,0,560801,314497761601
2022-02-15,USDT,53542330209,0,608078,369758854084
2022-02-16,USDT,48729582312,0,572450,327699002500
2022-02-17,USDT,59426477844,0,582635,339463543225
2022-02-18,USDT,52679060916,0,555414,308484711396
2022-02-19,USDT,37278604791,0,529676,280556664976
2022-02-20,USDT,45611091002,0,519763,270153576169
2022-02-21,USDT,72043746349,0,564800,318999040000
2022-02-22,USDT,60539262856,0,613979,376970212441
2022-02-23,USDT,54845607157,0,549907,302397708649
2022-02-24,USDT,107952010250,0,647803,419648726809
2022-02-25,USDT,66025345539,0,583163,340079084569
2022-02-26,USDT,46708690534,0,502863,252871196769
2022-02-27,USDT,57257598779,0,494668,244696430224
2022-02-28,USDT,72330789600,0,609677,371706044329
2022-03-01,USDT,75388694286,0,593633,352400138689
2022-03-02,USDT,68076385283,0,579479,335795911441
2022-03-03,USDT,57033279685,0,572776,328072346176
2022-03-04,USDT,61900652306,0,556808,310035148864
2022-03-05,USDT,39306054797,0,539133,290664391689
2022-03-06,USDT,43914369258,0,543743,295656450049
2022-03-07,USDT,61333826920,0,600712,360854906944
2022-03-08,USDT,55667916973,0,618012,381938832144
2022-03-09,USDT,67017876859,0,579496,335815614016
2022-03-10,USDT,65784999972,0,535090,286321308100
2022-03-11,USDT,58051333936,0,506077,256113929929
2022-03-12,USDT,38101124958,0,465897,217060014609
2022-03-13,USDT,42268710956,0,458459,210184654681
2022-03-14,USDT,52613345077,0,572121,327322438641
2022-03-15,USDT,52961395870,0,537763,289189044169
2022-03-16,USDT,74673285342,0,567535,322095976225
2022-03-17,USDT,52913216462,0,547818,300104561124
2022-03-18,USDT,64969319781,0,538774,290277423076
2022-03-19,USDT,58881848497,0,519315,269688069225
2022-03-20,USDT,57837125338,0,487496,237652350016
2022-03-21,USDT,64828148834,0,549545,301999707025
2022-03-22,USDT,71455738693,0,553983,306897164289
2022-03-23,USDT,68181581345,0,544796,296802681616
2022-03-24,USDT,77842904360,0,585150,342400522500
2022-03-25,USDT,64320675570,0,580878,337419250884
2022-03-26,USDT,39871932342,0,497542,247548041764
2022-03-27,USDT,59103680528,0,501031,251032062961
2022-03-28,USDT,86217871591,0,621279,385987595841
2022-03-29,USDT,80447404974,0,633269,401029626361
2022-03-30,USDT,79713341087,0,650062,422580603844
2022-03-31,USDT,90489848043,0,669000,447561000000
2022-04-01,USDT,92250507858,0,633821,401729060041
2022-04-02,USDT,79916606735,0,557597,310914414409
2022-04-03,USDT,67183096448,0,533249,284354496001
2022-04-04,USDT,79820905659,0,633927,401863441329
2022-04-05,USDT,71594982811,0,635456,403804327936
2022-04-06,USDT,92098510461,0,643441,414016320481
2022-04-07,USDT,61906251582,0,606594,367956280836
2022-04-08,USDT,64297486911,0,600308,360369694864
2022-04-09,USDT,40069848333,0,564166,318283275556
2022-04-10,USDT,43341611560,0,536147,287453605609
2022-04-11,USDT,73914574528,0,658200,433227240000
2022-04-12,USDT,68489224153,0,616395,379942796025
2022-04-13,USDT,57894656914,0,600943,361132489249
2022-04-14,USDT,52908937427,0,581700,338374890000
2022-04-15,USDT,42988969647,0,652570,425847604900
2022-04-16,USDT,35315439111,0,540984,292663688256
2022-04-17,USDT,40964576376,0,509338,259425198244
2022-04-18,USDT,68691204704,0,623349,388563975801
2022-04-19,USDT,57975539645,0,691791,478574787681
2022-04-20,USDT,66021482830,0,818293,669603433849
2022-04-21,USDT,77014328066,0,692232,479185141824
2022-04-22,USDT,60728483573,0,669590,448350768100
2022-04-23,USDT,38357597167,0,553097,305916291409
2022-04-24,USDT,39519383045,0,539231,290770071361
2022-04-25,USDT,73256647805,0,681459,464386368681
2022-04-26,USDT,69068297656,0,668874,447392427876
2022-04-27,USDT,61043327313,0,664890,442078712100
2022-04-28,USDT,68392086439,0,671350,450710822500
2022-04-29,USDT,67899674445,0,702612,493663622544
2022-04-30,USDT,57266339850,0,641514,411540212196
2022-05-01,USDT,61420362842,0,608938,370805487844
2022-05-02,USDT,63751566652,0,640295,409977687025
2022-05-03,USDT,52924035065,0,626350,392314322500
2022-05-04,USDT,72222517203,0,660418,436151934724
2022-05-05,USDT,85679638685,0,751372,564559882384
2022-05-06,USDT,81327879764,0,719186,517228502596
2022-05-07,USDT,57202594793,0,710928,505418621184
2022-05-08,USDT,77900163502,0,617331,381097563561
2022-05-09,USDT,120710294040,0,843708,711843189264
2022-05-10,USDT,128692083965,0,815935,665749924225
2022-05-11,USDT,159700404396,0,925108,855824811664
2022-05-12,USDT,141052751792,0,1000842,1001684708964
2022-05-13,USDT,87009885196,0,883119,779899168161
2022-05-14,USDT,60781876668,0,797855,636572601025
2022-05-15,USDT,53979914930,0,704678,496571083684
2022-05-16,USDT,62504490441,0,678440,460280833600
2022-05-17,USDT,55745978864,0,658687,433868563969
2022-05-18,USDT,56067250693,0,640785,410605416225
2022-05-19,USDT,59651836770,0,614696,377851172416
2022-05-20,USDT,54960961209,0,611338,373734150244
2022-05-21,USDT,34924240134,0,533464,284583839296
2022-05-22,USDT,40965864100,0,510999,261119978001
2022-05-23,USDT,58585612765,0,641350,411329822500
2022-05-24,USDT,51053417289,0,634911,403111977921
2022-05-25,USDT,50311844127,0,621103,385768936609
2022-05-26,USDT,67771285444,0,645437,416588920969
2022-05-27,USDT,67961870830,0,643159,413653499281
2022-05-28,USDT,37159842905,0,563461,317488298521
2022-05-29,USDT,34572061153,0,551163,303780652569
2022-05-30,USDT,65155466235,0,694698,482605311204
2022-05-31,USDT,62841794272,0,697078,485917738084
2022-06-01,USDT,68866735590,0,664520,441586830400
2022-06-02,USDT,50520845556,0,634094,402075200836
2022-06-03,USDT,43789145735,0,598728,358475217984
2022-06-04,USDT,30834183068,0,506554,256596954916
2022-06-05,USDT,30872185296,0,493883,243920417689
2022-06-06,USDT,51540243030,0,648853,421010215609
2022-06-07,USDT,67008901675,0,638624,407840613376
2022-06-08,USDT,52176620958,0,622032,386923809024
2022-06-09,USDT,42359067750,0,617339,381107440921
2022-06-10,USDT,49685289881,0,644877,415866345129
2022-06-11,USDT,48736816876,0,576041,331823233681
2022-06-12,USDT,59051274983,0,565417,319696383889
2022-06-13,USDT,107410569162,0,745551,555846293601
2022-06-14,USDT,81024425505,0,694511,482345529121
2022-06-15,USDT,89017006423,0,717666,515044487556
2022-06-16,USDT,52400892767,0,638702,407940244804
2022-06-17,USDT,43836219287,0,622244,387187595536
2022-06-18,USDT,61973128141,0,590622,348834346884
2022-06-19,USDT,55603476684,0,565434,319715608356
2022-06-20,USDT,52157987688,0,647189,418853601721
2022-06-21,USDT,50165859626,0,645354,416481785316
2022-06-22,USDT,46130025676,0,632298,399800760804
2022-06-23,USDT,43198538082,0,615197,378467348809
2022-06-24,USDT,46919267632,0,641032,410922025024
2022-06-25,USDT,36390241725,0,594258,353142570564
2022-06-26,USDT,37228683270,0,529954,280851242116
2022-06-27,USDT,39296953700,0,621179,385863350041
2022-06-28,USDT,40773930242,0,740019,547628120361
2022-06-29,USDT,44380636377,0,584990,342213300100
2022-06-30,USDT,45578518327,0,605484,366610874256
2022-07-01,USDT,49683415220,0,620256,384717505536
2022-07-02,USDT,31666712588,0,563229,317226906441
2022-07-03,USDT,27890770459,0,492275,242334675625
2022-07-04,USDT,37816157114,0,626730,392790492900
2022-07-05,USDT,46794873591,0,628712,395278778944
2022-07-06,USDT,41932894214,0,638299,407425613401
2022-07-07,USDT,41395542117,0,600180,360216032400
2022-07-08,USDT,64720676603,0,570548,325525020304
2022-07-09,USDT,38957001478,0,515018,265243540324
2022-07-10,USDT,40170710077,0,471568,222376378624
2022-07-11,USDT,38726869251,0,594750,353727562500
2022-07-12,USDT,40368791506,0,601914,362300463396
2022-07-13,USDT,51757860849,0,634770,402932952900
2022-07-14,USDT,49222660233,0,601768,362124725824
2022-07-15,USDT,45982487607,0,613729,376663285441
2022-07-16,USDT,44126749597,0,546446,298603230916
2022-07-17,USDT,42189248625,0,509387,259475115769
2022-07-18,USDT,70390606911,0,648871,421033574641
2022-07-19,USDT,77160548741,0,659753,435274021009
2022-07-20,USDT,68306872702,0,642997,413445142009
2022-07-21,USDT,55292189306,0,644606,415516895236
2022-07-22,USDT,51645071119,0,646406,417840716836
2022-07-23,USDT,43014917183,0,598601,358323157201
2022-07-24,USDT,41955275140,0,550981,303580062361
2022-07-25,USDT,56307512994,0,672009,451596096081
2022-07-26,USDT,48266723630,0,718243,515873007049
2022-07-27,USDT,60104591185,0,683205,466769072025
2022-07-28,USDT,75754591120,0,640926,410786137476
2022-07-29,USDT,72013108986,0,656661,431203668921
2022-07-30,USDT,57489826931,0,581526,338172488676
2022-07-31,USDT,52267348020,0,580513,336995343169
2022-08-01,USDT,50882756969,0,687511,472671375121
2022-08-02,USDT,54793315279,0,714722,510827537284
2022-08-03,USDT,47717439471,0,718698,516526815204
2022-08-04,USDT,44526180493,0,664280,441267918400
2022-08-05,USDT,49723473321,0,690900,477342810000
2022-08-06,USDT,32961917502,0,596616,355950651456
2022-08-07,USDT,29901528651,0,565585,319886392225
2022-08-08,USDT,50243147547,0,677135,458511808225
2022-08-09,USDT,46070684571,0,660067,435688444489
2022-08-10,USDT,60085173824,0,672955,452868432025
2022-08-11,USDT,64445391375,0,661332,437360014224
2022-08-12,USDT,46783370955,0,645979,417288868441
2022-08-13,USDT,41593883061,0,576355,332185086025
2022-08-14,USDT,43866838979,0,572343,327576509649
2022-08-15,USDT,57703388667,0,666372,444051642384
2022-08-16,USDT,46945222159,0,626951,393067556401
2022-08-17,USDT,53355167557,0,738084,544767991056
2022-08-18,USDT,43149679443,0,631288,398524538944
2022-08-19,USDT,64302127382,0,663583,440342397889
2022-08-20,USDT,64302127382,0,561587,315379958569
2022-08-21,USDT,45699064002,0,520171,270577869241
2022-08-22,USDT,51710064329,0,645903,417190685409
2022-08-23,USDT,52978066914,0,624628,390160138384
2022-08-24,USDT,48708536003,0,628752,395329077504
2022-08-25,USDT,45854093190,0,629342,396071352964
2022-08-26,USDT,62406193046,0,637060,405845443600
2022-08-27,USDT,43316381517,0,575388,331071350544
2022-08-28,USDT,34337927087,0,524527,275128573729
2022-08-29,USDT,45837060552,0,633670,401537668900
2022-08-30,USDT,50170084207,0,650454,423090406116
2022-08-31,USDT,48405934722,0,655999,430334688001
2022-09-01,USDT,44702355872,0,666695,444482223025
2022-09-02,USDT,44468235183,0,664889,442077382321
2022-09-03,USDT,30873646175,0,579401,335705518801
2022-09-04,USDT,31495577330,0,533908,285057752464
2022-09-05,USDT,39598045837,0,676225,457280250625
2022-09-06,USDT,64015343588,0,685418,469797834724
2022-09-07,USDT,52755357561,0,654085,427827187225
2022-09-08,USDT,49640976411,0,646958,418554653764
2022-09-09,USDT,70683518131,0,659528,434977182784
2022-09-10,USDT,53524443076,0,530832,281782612224
2022-09-11,USDT,47160062304,0,510508,260618418064
2022-09-12,USDT,66834639114,0,633699,401574422601
2022-09-13,USDT,71413926112,0,677301,458736644601
2022-09-14,USDT,55170613417,0,665840,443342905600
2022-09-15,USDT,60606622307,0,661096,437047921216
2022-09-16,USDT,46290851147,0,783397,613710859609
2022-09-17,USDT,34904822689,0,554787,307788615369
2022-09-18,USDT,46056427438,0,552307,305043022249
2022-09-19,USDT,56769197831,0,686884,471809629456
2022-09-20,USDT,50515394641,0,694777,482715079729
2022-09-21,USDT,63560607050,0,684360,468348609600
2022-09-22,USDT,54330130153,0,654414,428257683396
2022-09-23,USDT,58265731392,0,668266,446579446756
2022-09-24,USDT,39015165939,0,567057,321553641249
2022-09-25,USDT,35041309688,0,518888,269244756544
2022-09-26,USDT,57810071895,0,739860,547392819600
2022-09-27,USDT,71681603882,0,1282465,1644716476225
2022-09-28,USDT,65738293663,0,848648,720203427904
2022-09-29,USDT,52649004466,0,704987,497006670169
2022-09-30,USDT,55223655589,0,763156,582407080336
2022-10-01,USDT,27312920843,0,614427,377520538329
2022-10-02,USDT,30109417396,0,552397,305142445609
2022-10-03,USDT,40191505534,0,652308,425505726864
2022-10-04,USDT,44505643606,0,678369,460184500161
2022-10-05,USDT,41883470473,0,674625,455118890625
2022-10-06,USDT,43958843047,0,666265,443909050225
2022-10-07,USDT,38019451874,0,668226,446525987076
2022-10-08,USDT,23441883205,0,648518,420575596324
2022-10-09,USDT,22977760897,0,567397,321939355609
2022-10-10,USDT,37843287016,0,704876,496850175376
2022-10-11,USDT,38468219592,0,721219,520156845961
2022-10-12,USDT,33048616462,0,696262,484780772644
2022-10-13,USDT,60450860335,0,751217,564326981089
2022-10-14,USDT,48926387475,0,753624,567949133376
2022-10-15,USDT,25527432092,0,658468,433580107024
2022-10-16,USDT,27428821905,0,618291,382283760681
2022-10-17,USDT,36706571573,0,748068,559605732624
2022-10-18,USDT,39012357142,0,770698,593975407204
2022-10-19,USDT,32767030077,0,749859,562288519881
2022-10-20,USDT,32981854458,0,829540,688136611600
2022-10-21,USDT,41430999058,0,832380,692856464400
2022-10-22,USDT,24133042918,0,703945,495538563025
2022-10-23,USDT,31629519444,0,681499,464440887001
2022-10-24,USDT,40494105063,0,808819,654188174761
2022-10-25,USDT,64740988487,0,800542,640867493764
2022-10-26,USDT,78294376043,0,848017,719132832289
2022-10-27,USDT,68447928073,0,830268,689344951824
