asset,time,AdrActCnt
dai,2021-07-13T00:00:00.000000000Z,5424
dai,2021-07-14T00:00:00.000000000Z,5549
dai,2021-07-15T00:00:00.000000000Z,5156
dai,2021-07-16T00:00:00.000000000Z,4998
dai,2021-07-17T00:00:00.000000000Z,4966
dai,2021-07-18T00:00:00.000000000Z,5196
dai,2021-07-19T00:00:00.000000000Z,5993
dai,2021-07-20T00:00:00.000000000Z,6897
dai,2021-07-21T00:00:00.000000000Z,8000
dai,2021-07-22T00:00:00.000000000Z,5799
dai,2021-07-23T00:00:00.000000000Z,6284
dai,2021-07-24T00:00:00.000000000Z,6692
dai,2021-07-25T00:00:00.000000000Z,4960
dai,2021-07-26T00:00:00.000000000Z,7386
dai,2021-07-27T00:00:00.000000000Z,5537
dai,2021-07-28T00:00:00.000000000Z,5276
dai,2021-07-29T00:00:00.000000000Z,5801
dai,2021-07-30T00:00:00.000000000Z,5750
dai,2021-07-31T00:00:00.000000000Z,5662
dai,2021-08-01T00:00:00.000000000Z,5669
dai,2021-08-02T00:00:00.000000000Z,7082
dai,2021-08-03T00:00:00.000000000Z,5431
dai,2021-08-04T00:00:00.000000000Z,6574
dai,2021-08-05T00:00:00.000000000Z,5006
dai,2021-08-06T00:00:00.000000000Z,5552
dai,2021-08-07T00:00:00.000000000Z,5276
dai,2021-08-08T00:00:00.000000000Z,5374
dai,2021-08-09T00:00:00.000000000Z,5645
dai,2021-08-10T00:00:00.000000000Z,5835
dai,2021-08-11T00:00:00.000000000Z,6264
dai,2021-08-12T00:00:00.000000000Z,5716
dai,2021-08-13T00:00:00.000000000Z,7299
dai,2021-08-14T00:00:00.000000000Z,7142
dai,2021-08-15T00:00:00.000000000Z,4760
dai,2021-08-16T00:00:00.000000000Z,5922
dai,2021-08-17T00:00:00.000000000Z,5986
dai,2021-08-18T00:00:00.000000000Z,5982
dai,2021-08-19T00:00:00.000000000Z,6228
dai,2021-08-20T00:00:00.000000000Z,6147
dai,2021-08-21T00:00:00.000000000Z,5583
dai,2021-08-22T00:00:00.000000000Z,5191
dai,2021-08-23T00:00:00.000000000Z,5427
dai,2021-08-24T00:00:00.000000000Z,4827
dai,2021-08-25T00:00:00.000000000Z,4548
dai,2021-08-26T00:00:00.000000000Z,4538
dai,2021-08-27T00:00:00.000000000Z,4187
dai,2021-08-28T00:00:00.000000000Z,4284
dai,2021-08-29T00:00:00.000000000Z,3937
dai,2021-08-30T00:00:00.000000000Z,4461
dai,2021-08-31T00:00:00.000000000Z,4841
dai,2021-09-01T00:00:00.000000000Z,5119
dai,2021-09-02T00:00:00.000000000Z,5160
dai,2021-09-03T00:00:00.000000000Z,4544
dai,2021-09-04T00:00:00.000000000Z,3837
dai,2021-09-05T00:00:00.000000000Z,3881
dai,2021-09-06T00:00:00.000000000Z,4593
dai,2021-09-07T00:00:00.000000000Z,5957
dai,2021-09-08T00:00:00.000000000Z,5317
dai,2021-09-09T00:00:00.000000000Z,5126
dai,2021-09-10T00:00:00.000000000Z,5700
dai,2021-09-11T00:00:00.000000000Z,5956
dai,2021-09-12T00:00:00.000000000Z,5530
dai,2021-09-13T00:00:00.000000000Z,5744
dai,2021-09-14T00:00:00.000000000Z,5878
dai,2021-09-15T00:00:00.000000000Z,5480
dai,2021-09-16T00:00:00.000000000Z,5373
dai,2021-09-17T00:00:00.000000000Z,5222
dai,2021-09-18T00:00:00.000000000Z,5295
dai,2021-09-19T00:00:00.000000000Z,5211
dai,2021-09-20T00:00:00.000000000Z,6648
dai,2021-09-21T00:00:00.000000000Z,6465
dai,2021-09-22T00:00:00.000000000Z,6858
dai,2021-09-23T00:00:00.000000000Z,6016
dai,2021-09-24T00:00:00.000000000Z,5171
dai,2021-09-25T00:00:00.000000000Z,4767
dai,2021-09-26T00:00:00.000000000Z,4024
dai,2021-09-27T00:00:00.000000000Z,4367
dai,2021-09-28T00:00:00.000000000Z,4432
dai,2021-09-29T00:00:00.000000000Z,4816
dai,2021-09-30T00:00:00.000000000Z,4857
dai,2021-10-01T00:00:00.000000000Z,5560
dai,2021-10-02T00:00:00.000000000Z,5148
dai,2021-10-03T00:00:00.000000000Z,4988
dai,2021-10-04T00:00:00.000000000Z,5331
dai,2021-10-05T00:00:00.000000000Z,5178
dai,2021-10-06T00:00:00.000000000Z,4742
dai,2021-10-07T00:00:00.000000000Z,4894
dai,2021-10-08T00:00:00.000000000Z,4836
dai,2021-10-09T00:00:00.000000000Z,5480
dai,2021-10-10T00:00:00.000000000Z,4915
dai,2021-10-11T00:00:00.000000000Z,5196
dai,2021-10-12T00:00:00.000000000Z,5579
dai,2021-10-13T00:00:00.000000000Z,4835
dai,2021-10-14T00:00:00.000000000Z,4907
dai,2021-10-15T00:00:00.000000000Z,6089
dai,2021-10-16T00:00:00.000000000Z,5053
dai,2021-10-17T00:00:00.000000000Z,4845
dai,2021-10-18T00:00:00.000000000Z,5583
dai,2021-10-19T00:00:00.000000000Z,5624
dai,2021-10-20T00:00:00.000000000Z,6719
dai,2021-10-21T00:00:00.000000000Z,5906
dai,2021-10-22T00:00:00.000000000Z,5471
dai,2021-10-23T00:00:00.000000000Z,4942
dai,2021-10-24T00:00:00.000000000Z,4833
dai,2021-10-25T00:00:00.000000000Z,5254
dai,2021-10-26T00:00:00.000000000Z,5456
dai,2021-10-27T00:00:00.000000000Z,5104
dai,2021-10-28T00:00:00.000000000Z,5092
dai,2021-10-29T00:00:00.000000000Z,5331
dai,2021-10-30T00:00:00.000000000Z,4688
dai,2021-10-31T00:00:00.000000000Z,4476
dai,2021-11-01T00:00:00.000000000Z,5034
dai,2021-11-02T00:00:00.000000000Z,5524
dai,2021-11-03T00:00:00.000000000Z,5683
dai,2021-11-04T00:00:00.000000000Z,6170
dai,2021-11-05T00:00:00.000000000Z,5586
dai,2021-11-06T00:00:00.000000000Z,5125
dai,2021-11-07T00:00:00.000000000Z,5322
dai,2021-11-08T00:00:00.000000000Z,5910
dai,2021-11-09T00:00:00.000000000Z,5141
dai,2021-11-10T00:00:00.000000000Z,5656
dai,2021-11-11T00:00:00.000000000Z,5165
dai,2021-11-12T00:00:00.000000000Z,4898
dai,2021-11-13T00:00:00.000000000Z,4554
dai,2021-11-14T00:00:00.000000000Z,4895
dai,2021-11-15T00:00:00.000000000Z,5050
dai,2021-11-16T00:00:00.000000000Z,6432
dai,2021-11-17T00:00:00.000000000Z,5905
dai,2021-11-18T00:00:00.000000000Z,5727
dai,2021-11-19T00:00:00.000000000Z,5968
dai,2021-11-20T00:00:00.000000000Z,5047
dai,2021-11-21T00:00:00.000000000Z,5359
dai,2021-11-22T00:00:00.000000000Z,4747
dai,2021-11-23T00:00:00.000000000Z,5052
dai,2021-11-24T00:00:00.000000000Z,5532
dai,2021-11-25T00:00:00.000000000Z,5283
dai,2021-11-26T00:00:00.000000000Z,6128
dai,2021-11-27T00:00:00.000000000Z,4917
dai,2021-11-28T00:00:00.000000000Z,4800
dai,2021-11-29T00:00:00.000000000Z,6067
dai,2021-11-30T00:00:00.000000000Z,8818
dai,2021-12-01T00:00:00.000000000Z,6379
dai,2021-12-02T00:00:00.000000000Z,6292
dai,2021-12-03T00:00:00.000000000Z,6080
dai,2021-12-04T00:00:00.000000000Z,7091
dai,2021-12-05T00:00:00.000000000Z,5120
dai,2021-12-06T00:00:00.000000000Z,5829
dai,2021-12-07T00:00:00.000000000Z,5193
dai,2021-12-08T00:00:00.000000000Z,5315
dai,2021-12-09T00:00:00.000000000Z,5190
dai,2021-12-10T00:00:00.000000000Z,5374
dai,2021-12-11T00:00:00.000000000Z,4925
dai,2021-12-12T00:00:00.000000000Z,5200
dai,2021-12-13T00:00:00.000000000Z,6289
dai,2021-12-14T00:00:00.000000000Z,6133
dai,2021-12-15T00:00:00.000000000Z,5939
dai,2021-12-16T00:00:00.000000000Z,5551
dai,2021-12-17T00:00:00.000000000Z,5535
dai,2021-12-18T00:00:00.000000000Z,4652
dai,2021-12-19T00:00:00.000000000Z,4140
dai,2021-12-20T00:00:00.000000000Z,4664
dai,2021-12-21T00:00:00.000000000Z,4864
dai,2021-12-22T00:00:00.000000000Z,4398
dai,2021-12-23T00:00:00.000000000Z,4238
dai,2021-12-24T00:00:00.000000000Z,4654
dai,2021-12-25T00:00:00.000000000Z,3341
dai,2021-12-26T00:00:00.000000000Z,4234
dai,2021-12-27T00:00:00.000000000Z,4394
dai,2021-12-28T00:00:00.000000000Z,5016
dai,2021-12-29T00:00:00.000000000Z,3807
dai,2021-12-30T00:00:00.000000000Z,4376
dai,2021-12-31T00:00:00.000000000Z,4210
dai,2022-01-01T00:00:00.000000000Z,3426
dai,2022-01-02T00:00:00.000000000Z,3312
dai,2022-01-03T00:00:00.000000000Z,4114
dai,2022-01-04T00:00:00.000000000Z,3754
dai,2022-01-05T00:00:00.000000000Z,4141
dai,2022-01-06T00:00:00.000000000Z,4911
dai,2022-01-07T00:00:00.000000000Z,4770
dai,2022-01-08T00:00:00.000000000Z,4261
dai,2022-01-09T00:00:00.000000000Z,3132
dai,2022-01-10T00:00:00.000000000Z,3733
dai,2022-01-11T00:00:00.000000000Z,3630
dai,2022-01-12T00:00:00.000000000Z,3705
dai,2022-01-13T00:00:00.000000000Z,3351
dai,2022-01-14T00:00:00.000000000Z,3327
dai,2022-01-15T00:00:00.000000000Z,3148
dai,2022-01-16T00:00:00.000000000Z,3097
dai,2022-01-17T00:00:00.000000000Z,4332
dai,2022-01-18T00:00:00.000000000Z,4230
dai,2022-01-19T00:00:00.000000000Z,4297
dai,2022-01-20T00:00:00.000000000Z,3867
dai,2022-01-21T00:00:00.000000000Z,5652
dai,2022-01-22T00:00:00.000000000Z,6868
dai,2022-01-23T00:00:00.000000000Z,4174
dai,2022-01-24T00:00:00.000000000Z,5511
dai,2022-01-25T00:00:00.000000000Z,4248
dai,2022-01-26T00:00:00.000000000Z,4092
dai,2022-01-27T00:00:00.000000000Z,3764
dai,2022-01-28T00:00:00.000000000Z,3688
dai,2022-01-29T00:00:00.000000000Z,3314
dai,2022-01-30T00:00:00.000000000Z,3123
dai,2022-01-31T00:00:00.000000000Z,4038
dai,2022-02-01T00:00:00.000000000Z,3797
dai,2022-02-02T00:00:00.000000000Z,3625
dai,2022-02-03T00:00:00.000000000Z,4063
dai,2022-02-04T00:00:00.000000000Z,4544
dai,2022-02-05T00:00:00.000000000Z,4970
dai,2022-02-06T00:00:00.000000000Z,3797
dai,2022-02-07T00:00:00.000000000Z,4042
dai,2022-02-08T00:00:00.000000000Z,4059
dai,2022-02-09T00:00:00.000000000Z,4014
dai,2022-02-10T00:00:00.000000000Z,3556
dai,2022-02-11T00:00:00.000000000Z,5414
dai,2022-02-12T00:00:00.000000000Z,4116
dai,2022-02-13T00:00:00.000000000Z,3525
dai,2022-02-14T00:00:00.000000000Z,3736
dai,2022-02-15T00:00:00.000000000Z,3704
dai,2022-02-16T00:00:00.000000000Z,3305
dai,2022-02-17T00:00:00.000000000Z,3661
dai,2022-02-18T00:00:00.000000000Z,3503
dai,2022-02-19T00:00:00.000000000Z,3341
dai,2022-02-20T00:00:00.000000000Z,3864
dai,2022-02-21T00:00:00.000000000Z,3587
dai,2022-02-22T00:00:00.000000000Z,3808
dai,2022-02-23T00:00:00.000000000Z,3570
dai,2022-02-24T00:00:00.000000000Z,5378
dai,2022-02-25T00:00:00.000000000Z,4279
dai,2022-02-26T00:00:00.000000000Z,3612
dai,2022-02-27T00:00:00.000000000Z,3800
dai,2022-02-28T00:00:00.000000000Z,4077
dai,2022-03-01T00:00:00.000000000Z,4519
dai,2022-03-02T00:00:00.000000000Z,4336
dai,2022-03-03T00:00:00.000000000Z,4125
dai,2022-03-04T00:00:00.000000000Z,4680
dai,2022-03-05T00:00:00.000000000Z,4346
dai,2022-03-06T00:00:00.000000000Z,4394
dai,2022-03-07T00:00:00.000000000Z,5912
dai,2022-03-08T00:00:00.000000000Z,6133
dai,2022-03-09T00:00:00.000000000Z,5960
dai,2022-03-10T00:00:00.000000000Z,5368
dai,2022-03-11T00:00:00.000000000Z,4710
dai,2022-03-12T00:00:00.000000000Z,5018
dai,2022-03-13T00:00:00.000000000Z,4155
dai,2022-03-14T00:00:00.000000000Z,4841
dai,2022-03-15T00:00:00.000000000Z,4669
dai,2022-03-16T00:00:00.000000000Z,4368
dai,2022-03-17T00:00:00.000000000Z,4083
dai,2022-03-18T00:00:00.000000000Z,4254
dai,2022-03-19T00:00:00.000000000Z,4171
dai,2022-03-20T00:00:00.000000000Z,4111
dai,2022-03-21T00:00:00.000000000Z,4322
dai,2022-03-22T00:00:00.000000000Z,4884
dai,2022-03-23T00:00:00.000000000Z,4404
dai,2022-03-24T00:00:00.000000000Z,4464
dai,2022-03-25T00:00:00.000000000Z,4242
dai,2022-03-26T00:00:00.000000000Z,3395
dai,2022-03-27T00:00:00.000000000Z,3932
dai,2022-03-28T00:00:00.000000000Z,5188
dai,2022-03-29T00:00:00.000000000Z,5090
dai,2022-03-30T00:00:00.000000000Z,4799
dai,2022-03-31T00:00:00.000000000Z,4652
dai,2022-04-01T00:00:00.000000000Z,4714
dai,2022-04-02T00:00:00.000000000Z,4131
dai,2022-04-03T00:00:00.000000000Z,3553
dai,2022-04-04T00:00:00.000000000Z,4131
dai,2022-04-05T00:00:00.000000000Z,3835
dai,2022-04-06T00:00:00.000000000Z,4451
dai,2022-04-07T00:00:00.000000000Z,3810
dai,2022-04-08T00:00:00.000000000Z,3728
dai,2022-04-09T00:00:00.000000000Z,3454
dai,2022-04-10T00:00:00.000000000Z,3486
dai,2022-04-11T00:00:00.000000000Z,4386
dai,2022-04-12T00:00:00.000000000Z,4110
dai,2022-04-13T00:00:00.000000000Z,3820
dai,2022-04-14T00:00:00.000000000Z,3874
dai,2022-04-15T00:00:00.000000000Z,3564
dai,2022-04-16T00:00:00.000000000Z,3563
dai,2022-04-17T00:00:00.000000000Z,3679
dai,2022-04-18T00:00:00.000000000Z,5007
dai,2022-04-19T00:00:00.000000000Z,4092
dai,2022-04-20T00:00:00.000000000Z,3643
dai,2022-04-21T00:00:00.000000000Z,3764
dai,2022-04-22T00:00:00.000000000Z,3734
dai,2022-04-23T00:00:00.000000000Z,3327
dai,2022-04-24T00:00:00.000000000Z,3143
dai,2022-04-25T00:00:00.000000000Z,4053
dai,2022-04-26T00:00:00.000000000Z,3976
dai,2022-04-27T00:00:00.000000000Z,4015
dai,2022-04-28T00:00:00.000000000Z,3525
dai,2022-04-29T00:00:00.000000000Z,3878
dai,2022-04-30T00:00:00.000000000Z,3545
dai,2022-05-01T00:00:00.000000000Z,3457
dai,2022-05-02T00:00:00.000000000Z,3526
dai,2022-05-03T00:00:00.000000000Z,3439
dai,2022-05-04T00:00:00.000000000Z,3911
dai,2022-05-05T00:00:00.000000000Z,3967
dai,2022-05-06T00:00:00.000000000Z,4091
dai,2022-05-07T00:00:00.000000000Z,3707
dai,2022-05-08T00:00:00.000000000Z,4595
dai,2022-05-09T00:00:00.000000000Z,6509
dai,2022-05-10T00:00:00.000000000Z,5820
dai,2022-05-11T00:00:00.000000000Z,7493
dai,2022-05-12T00:00:00.000000000Z,9973
dai,2022-05-13T00:00:00.000000000Z,6478
dai,2022-05-14T00:00:00.000000000Z,4962
dai,2022-05-15T00:00:00.000000000Z,5176
dai,2022-05-16T00:00:00.000000000Z,5257
dai,2022-05-17T00:00:00.000000000Z,4165
dai,2022-05-18T00:00:00.000000000Z,4503
dai,2022-05-19T00:00:00.000000000Z,4561
dai,2022-05-20T00:00:00.000000000Z,4206
dai,2022-05-21T00:00:00.000000000Z,3368
dai,2022-05-22T00:00:00.000000000Z,3344
dai,2022-05-23T00:00:00.000000000Z,3901
dai,2022-05-24T00:00:00.000000000Z,3606
dai,2022-05-25T00:00:00.000000000Z,3406
dai,2022-05-26T00:00:00.000000000Z,3942
dai,2022-05-27T00:00:00.000000000Z,3889
dai,2022-05-28T00:00:00.000000000Z,3631
dai,2022-05-29T00:00:00.000000000Z,3336
dai,2022-05-30T00:00:00.000000000Z,5510
dai,2022-05-31T00:00:00.000000000Z,4510
dai,2022-06-01T00:00:00.000000000Z,3962
dai,2022-06-02T00:00:00.000000000Z,3797
dai,2022-06-03T00:00:00.000000000Z,3520
dai,2022-06-04T00:00:00.000000000Z,3083
dai,2022-06-05T00:00:00.000000000Z,2920
dai,2022-06-06T00:00:00.000000000Z,3438
dai,2022-06-07T00:00:00.000000000Z,3377
dai,2022-06-08T00:00:00.000000000Z,3036
dai,2022-06-09T00:00:00.000000000Z,3348
dai,2022-06-10T00:00:00.000000000Z,4106
dai,2022-06-11T00:00:00.000000000Z,5360
dai,2022-06-12T00:00:00.000000000Z,5395
dai,2022-06-13T00:00:00.000000000Z,9250
dai,2022-06-14T00:00:00.000000000Z,7786
dai,2022-06-15T00:00:00.000000000Z,6931
dai,2022-06-16T00:00:00.000000000Z,5274
dai,2022-06-17T00:00:00.000000000Z,5033
dai,2022-06-18T00:00:00.000000000Z,7493
dai,2022-06-19T00:00:00.000000000Z,5785
dai,2022-06-20T00:00:00.000000000Z,9108
dai,2022-06-21T00:00:00.000000000Z,4227
dai,2022-06-22T00:00:00.000000000Z,4629
dai,2022-06-23T00:00:00.000000000Z,4860
dai,2022-06-24T00:00:00.000000000Z,3762
dai,2022-06-25T00:00:00.000000000Z,2909
dai,2022-06-26T00:00:00.000000000Z,2899
dai,2022-06-27T00:00:00.000000000Z,3393
dai,2022-06-28T00:00:00.000000000Z,3602
dai,2022-06-29T00:00:00.000000000Z,6090
dai,2022-06-30T00:00:00.000000000Z,3903
dai,2022-07-01T00:00:00.000000000Z,4612
dai,2022-07-02T00:00:00.000000000Z,3939
dai,2022-07-03T00:00:00.000000000Z,3482
dai,2022-07-04T00:00:00.000000000Z,4119
dai,2022-07-05T00:00:00.000000000Z,4154
dai,2022-07-06T00:00:00.000000000Z,3692
dai,2022-07-07T00:00:00.000000000Z,3799
dai,2022-07-08T00:00:00.000000000Z,3840
dai,2022-07-09T00:00:00.000000000Z,3190
dai,2022-07-10T00:00:00.000000000Z,3162
dai,2022-07-11T00:00:00.000000000Z,3384
dai,2022-07-12T00:00:00.000000000Z,3837
dai,2022-07-13T00:00:00.000000000Z,3535
dai,2022-07-14T00:00:00.000000000Z,3701
dai,2022-07-15T00:00:00.000000000Z,3524
dai,2022-07-16T00:00:00.000000000Z,3355
dai,2022-07-17T00:00:00.000000000Z,3061
dai,2022-07-18T00:00:00.000000000Z,4243
dai,2022-07-19T00:00:00.000000000Z,3859
dai,2022-07-20T00:00:00.000000000Z,4284
dai,2022-07-21T00:00:00.000000000Z,3795
dai,2022-07-22T00:00:00.000000000Z,3821
dai,2022-07-23T00:00:00.000000000Z,3046
dai,2022-07-24T00:00:00.000000000Z,3591
dai,2022-07-25T00:00:00.000000000Z,3872
dai,2022-07-26T00:00:00.000000000Z,3694
dai,2022-07-27T00:00:00.000000000Z,5062
dai,2022-07-28T00:00:00.000000000Z,4240
dai,2022-07-29T00:00:00.000000000Z,3864
dai,2022-07-30T00:00:00.000000000Z,4850
dai,2022-07-31T00:00:00.000000000Z,3652
dai,2022-08-01T00:00:00.000000000Z,4689
dai,2022-08-02T00:00:00.000000000Z,4540
dai,2022-08-03T00:00:00.000000000Z,4422
dai,2022-08-04T00:00:00.000000000Z,3760
dai,2022-08-05T00:00:00.000000000Z,4076
dai,2022-08-06T00:00:00.000000000Z,3480
dai,2022-08-07T00:00:00.000000000Z,4445
dai,2022-08-08T00:00:00.000000000Z,4494
dai,2022-08-09T00:00:00.000000000Z,4177
dai,2022-08-10T00:00:00.000000000Z,4124
dai,2022-08-11T00:00:00.000000000Z,4773
dai,2022-08-12T00:00:00.000000000Z,4122
dai,2022-08-13T00:00:00.000000000Z,3961
dai,2022-08-14T00:00:00.000000000Z,3656
dai,2022-08-15T00:00:00.000000000Z,3751
dai,2022-08-16T00:00:00.000000000Z,3899
dai,2022-08-17T00:00:00.000000000Z,3939
dai,2022-08-18T00:00:00.000000000Z,3426
dai,2022-08-19T00:00:00.000000000Z,4190
dai,2022-08-20T00:00:00.000000000Z,3548
dai,2022-08-21T00:00:00.000000000Z,4556
dai,2022-08-22T00:00:00.000000000Z,3467
dai,2022-08-23T00:00:00.000000000Z,3584
dai,2022-08-24T00:00:00.000000000Z,3529
dai,2022-08-25T00:00:00.000000000Z,3299
dai,2022-08-26T00:00:00.000000000Z,3627
dai,2022-08-27T00:00:00.000000000Z,3363
dai,2022-08-28T00:00:00.000000000Z,3085
dai,2022-08-29T00:00:00.000000000Z,3979
dai,2022-08-30T00:00:00.000000000Z,3477
dai,2022-08-31T00:00:00.000000000Z,3444
dai,2022-09-01T00:00:00.000000000Z,3618
dai,2022-09-02T00:00:00.000000000Z,3601
dai,2022-09-03T00:00:00.000000000Z,3085
dai,2022-09-04T00:00:00.000000000Z,2860
dai,2022-09-05T00:00:00.000000000Z,3985
dai,2022-09-06T00:00:00.000000000Z,4125
dai,2022-09-07T00:00:00.000000000Z,4264
dai,2022-09-08T00:00:00.000000000Z,3761
dai,2022-09-09T00:00:00.000000000Z,3778
dai,2022-09-10T00:00:00.000000000Z,3429
dai,2022-09-11T00:00:00.000000000Z,3678
dai,2022-09-12T00:00:00.000000000Z,4038
dai,2022-09-13T00:00:00.000000000Z,4258
dai,2022-09-14T00:00:00.000000000Z,4948
dai,2022-09-15T00:00:00.000000000Z,5860
dai,2022-09-16T00:00:00.000000000Z,4851
dai,2022-09-17T00:00:00.000000000Z,4583
dai,2022-09-18T00:00:00.000000000Z,7263
dai,2022-09-19T00:00:00.000000000Z,6253
dai,2022-09-20T00:00:00.000000000Z,4898
dai,2022-09-21T00:00:00.000000000Z,7035
dai,2022-09-22T00:00:00.000000000Z,5321
dai,2022-09-23T00:00:00.000000000Z,4144
dai,2022-09-24T00:00:00.000000000Z,3604
dai,2022-09-25T00:00:00.000000000Z,2923
dai,2022-09-26T00:00:00.000000000Z,3658
dai,2022-09-27T00:00:00.000000000Z,3494
dai,2022-09-28T00:00:00.000000000Z,3629
dai,2022-09-29T00:00:00.000000000Z,3502
dai,2022-09-30T00:00:00.000000000Z,3486
dai,2022-10-01T00:00:00.000000000Z,3562
dai,2022-10-02T00:00:00.000000000Z,3489
dai,2022-10-03T00:00:00.000000000Z,3458
dai,2022-10-04T00:00:00.000000000Z,3686
dai,2022-10-05T00:00:00.000000000Z,3519
dai,2022-10-06T00:00:00.000000000Z,3861
dai,2022-10-07T00:00:00.000000000Z,3451
dai,2022-10-08T00:00:00.000000000Z,2573
dai,2022-10-09T00:00:00.000000000Z,2060
dai,2022-10-10T00:00:00.000000000Z,2609
dai,2022-10-11T00:00:00.000000000Z,3250
dai,2022-10-12T00:00:00.000000000Z,3112
dai,2022-10-13T00:00:00.000000000Z,4023
dai,2022-10-14T00:00:00.000000000Z,3573
dai,2022-10-15T00:00:00.000000000Z,2480
dai,2022-10-16T00:00:00.000000000Z,2454
dai,2022-10-17T00:00:00.000000000Z,2870
dai,2022-10-18T00:00:00.000000000Z,2960
dai,2022-10-19T00:00:00.000000000Z,3317
dai,2022-10-20T00:00:00.000000000Z,3033
dai,2022-10-21T00:00:00.000000000Z,2938
dai,2022-10-22T00:00:00.000000000Z,2598
dai,2022-10-23T00:00:00.000000000Z,2887
dai,2022-10-24T00:00:00.000000000Z,3464
dai,2022-10-25T00:00:00.000000000Z,3900
dai,2022-10-26T00:00:00.000000000Z,4125
dai,2022-10-27T00:00:00.000000000Z,4164
dai,2022-10-28T00:00:00.000000000Z,3962
dai,2022-10-29T00:00:00.000000000Z,3526
dai,2022-10-30T00:00:00.000000000Z,3543
dai,2022-10-31T00:00:00.000000000Z,3914
dai,2022-11-01T00:00:00.000000000Z,4299
dai,2022-11-02T00:00:00.000000000Z,4903
dai,2022-11-03T00:00:00.000000000Z,4398
dai,2022-11-04T00:00:00.000000000Z,4107
dai,2022-11-05T00:00:00.000000000Z,3226
dai,2022-11-06T00:00:00.000000000Z,3105
dai,2022-11-07T00:00:00.000000000Z,4338
dai,2022-11-08T00:00:00.000000000Z,5332
dai,2022-11-09T00:00:00.000000000Z,7154
dai,2022-11-10T00:00:00.000000000Z,6589
dai,2022-11-11T00:00:00.000000000Z,5379
dai,2022-11-12T00:00:00.000000000Z,4627
dai,2022-11-13T00:00:00.000000000Z,4702
dai,2022-11-14T00:00:00.000000000Z,5382
dai,2022-11-15T00:00:00.000000000Z,4855
dai,2022-11-16T00:00:00.000000000Z,5389
dai,2022-11-17T00:00:00.000000000Z,4528
dai,2022-11-18T00:00:00.000000000Z,4374
dai,2022-11-19T00:00:00.000000000Z,4154
dai,2022-11-20T00:00:00.000000000Z,4436
dai,2022-11-21T00:00:00.000000000Z,5304
dai,2022-11-22T00:00:00.000000000Z,4968
dai,2022-11-23T00:00:00.000000000Z,4497
dai,2022-11-24T00:00:00.000000000Z,6466
dai,2022-11-25T00:00:00.000000000Z,4558
dai,2022-11-26T00:00:00.000000000Z,3648
dai,2022-11-27T00:00:00.000000000Z,3483
dai,2022-11-28T00:00:00.000000000Z,4536
dai,2022-11-29T00:00:00.000000000Z,4916
dai,2022-11-30T00:00:00.000000000Z,4556
dai,2022-12-01T00:00:00.000000000Z,4685
dai,2022-12-02T00:00:00.000000000Z,4428
dai,2022-12-03T00:00:00.000000000Z,3416
dai,2022-12-04T00:00:00.000000000Z,3288
dai,2022-12-05T00:00:00.000000000Z,4365
dai,2022-12-06T00:00:00.000000000Z,3682
dai,2022-12-07T00:00:00.000000000Z,4178
dai,2022-12-08T00:00:00.000000000Z,3681
dai,2022-12-09T00:00:00.000000000Z,3088
dai,2022-12-10T00:00:00.000000000Z,3099
dai,2022-12-11T00:00:00.000000000Z,3024
dai,2022-12-12T00:00:00.000000000Z,4191
dai,2022-12-13T00:00:00.000000000Z,5280
dai,2022-12-14T00:00:00.000000000Z,4364
dai,2022-12-15T00:00:00.000000000Z,4119
dai,2022-12-16T00:00:00.000000000Z,4907
dai,2022-12-17T00:00:00.000000000Z,4019
dai,2022-12-18T00:00:00.000000000Z,2953
dai,2022-12-19T00:00:00.000000000Z,3763
dai,2022-12-20T00:00:00.000000000Z,4364
dai,2022-12-21T00:00:00.000000000Z,5063
dai,2022-12-22T00:00:00.000000000Z,4308
dai,2022-12-23T00:00:00.000000000Z,3989
dai,2022-12-24T00:00:00.000000000Z,4570
dai,2022-12-25T00:00:00.000000000Z,4093
dai,2022-12-26T00:00:00.000000000Z,3788
dai,2022-12-27T00:00:00.000000000Z,4048
dai,2022-12-28T00:00:00.000000000Z,4149
dai,2022-12-29T00:00:00.000000000Z,4240
dai,2022-12-30T00:00:00.000000000Z,4391
dai,2022-12-31T00:00:00.000000000Z,3977
dai,2023-01-01T00:00:00.000000000Z,3066
dai,2023-01-02T00:00:00.000000000Z,3891
dai,2023-01-03T00:00:00.000000000Z,4186
dai,2023-01-04T00:00:00.000000000Z,4061
dai,2023-01-05T00:00:00.000000000Z,4033
dai,2023-01-06T00:00:00.000000000Z,5614
dai,2023-01-07T00:00:00.000000000Z,5783
dai,2023-01-08T00:00:00.000000000Z,3763
dai,2023-01-09T00:00:00.000000000Z,4582
dai,2023-01-10T00:00:00.000000000Z,4692
dai,2023-01-11T00:00:00.000000000Z,4036
dai,2023-01-12T00:00:00.000000000Z,5263
dai,2023-01-13T00:00:00.000000000Z,4377
dai,2023-01-14T00:00:00.000000000Z,4815
dai,2023-01-15T00:00:00.000000000Z,3899
dai,2023-01-16T00:00:00.000000000Z,4574
dai,2023-01-17T00:00:00.000000000Z,4566
dai,2023-01-18T00:00:00.000000000Z,5287
dai,2023-01-19T00:00:00.000000000Z,5235
dai,2023-01-20T00:00:00.000000000Z,4262
dai,2023-01-21T00:00:00.000000000Z,5390
dai,2023-01-22T00:00:00.000000000Z,4501
